ID,CollectorNumber,Collector,Collector_CollectorNumber,species,infrageneric_rank,infrageneric_name,Lat_y,Long_x,Poll
10545,2983,KJSytsma&TMAntonio,KJSytsma&TMAntonio_2983,pogonantha,var.,veraguasensis,8.51,-81.14,1
10545,2983,KJSytsma&TMAntonio,KJSytsma&TMAntonio_2983,pogonantha,var.,veraguasensis,8.51,-81.14,1
19691,3015,FAyala,FAyala_3015,chartacea,,,-3.32,-71.86,0
19752,3036,SKnapp&JMallet,SKnapp&JMallet_3036,platystachys,,,7.45,-78.08,0
13107,3038,BJacobs,BJacobs_3038,curtispatha,,,10.43,-84,1
13107,3038,BJacobs,BJacobs_3038,curtispatha,,,10.43,-84,1
7618,3094,FHurtado,FHurtado_3094,rostrata,,,-0.55,-76.52,1
12189,3098,KJSytsma&RSytsma,KJSytsma&RSytsma_3098,pogonantha,var.,holerythra,9.27,-78.97,1
12189,3098,KJSytsma&RSytsma,KJSytsma&RSytsma_3098,pogonantha,var.,holerythra,9.27,-78.97,1
9166,3104,JFernandez,JFernandez_3104,griggsiana,,,5.3166666,-75.88333,0
9674,3123,SKnapp&JMallet,SKnapp&JMallet_3123,mariae,,,7.48,-78.03,0
19692,3126,RVasquez,RVasquez_3126,rostrata,,,-2.92,-76.42,1
7624,3129,CECeron,CECeron_3129,aemygdiana,,,-0.03,-76.7,0
7624,3129,CECeron,CECeron_3129,aemygdiana,,,-0.03,-76.7,0
7624,3129,CECeron,CECeron_3129,aemygdiana,,,-0.03,-76.7,0
5981,3147,RGuillion,RGuillion_3147,juruana,,,-14.74,-61.07,1
11712,3162,TMAntonio,TMAntonio_3162,pogonantha,,,9.31,-82.54,1
11712,3162,TMAntonio,TMAntonio_3162,pogonantha,,,9.31,-82.54,1
13301,3166,RMRueda,RMRueda_3166,pogonantha,,,11.6,-84.03,1
13301,3166,RMRueda,RMRueda_3166,pogonantha,,,11.6,-84.03,1
10099,3177,RLLiesner,RLLiesner_3177,danielsiana,,,8.51,-83.53,1
12856,3180,BJacobs,BJacobs_3180,longa,,,10.43,-84,1
11461,3192,RWLent,RWLent_3192,pogonantha,var.,pubescens,9.78,-83.68,1
11461,3192,RWLent,RWLent_3192,pogonantha,var.,pubescens,9.78,-83.68,1
9721,3220,SKnapp&JMallet,SKnapp&JMallet_3220,pogonantha,,,7.5,-77.93,1
9721,3220,SKnapp&JMallet,SKnapp&JMallet_3220,pogonantha,,,7.5,-77.93,1
11834,3222,AGomez-Pompa,AGomez-Pompa_3222,pogonantha,,,9.33,-79.78,1
11834,3222,AGomez-Pompa,AGomez-Pompa_3222,pogonantha,,,9.33,-79.78,1
10707,3223,HKennedy,HKennedy_3223,ramonensis,var.,xanthotricha,8.65,-80.13,1
8533,3246,PGrenand,PGrenand_3246,chartacea,,,2.2333,-52.8667,0
23850,3253,MGSilva,MGSilva_3253,juruana,,,-10.1667,-59.4594,1
6059,3262,IHuamantupa,IHuamantupa_3262,subulata,,,-13.15,-72.22,0
3056,3311,JCSolomon,JCSolomon_3311,aemygdiana,subsp.,aemygdiana,-11.268776,-74.679478,0
3056,3311,JCSolomon,JCSolomon_3311,aemygdiana,subsp.,aemygdiana,-11.268776,-74.679478,0
3056,3311,JCSolomon,JCSolomon_3311,aemygdiana,subsp.,aemygdiana,-11.268776,-74.679478,0
6693,3329,RVasquez,RVasquez_3329,juruana,,,-4.53,-74.5,1
10538,3355,JPFolsom,JPFolsom_3355,pogonantha,var.,veraguasensis,8.48,-81.1,1
10538,3355,JPFolsom,JPFolsom_3355,pogonantha,var.,veraguasensis,8.48,-81.1,1
24172,3357,ADunaiskiJr,ADunaiskiJr_3357,rostrata,,,-25.788833,-48.919194,1
12127,3376,AGentry,AGentry_3376,subulata,,,9.17,-79.76,0
6599,3387,JCampos,JCampos_3387,lingulata,,,-4.98,-79.23,0
7301,3399,MAulestia&IMipo,MAulestia&IMipo_3399,chartacea,,,-1.07,-76.2,0
13296,3425,DANeill,DANeill_3425,pogonantha,,,11.13,-84.2,1
13296,3425,DANeill,DANeill_3425,pogonantha,,,11.13,-84.2,1
11655,3455,KABarringer,KABarringer_3455,pogonantha,,,9.61,-82.66,1
11655,3455,KABarringer,KABarringer_3455,pogonantha,,,9.61,-82.66,1
6616,3472,JCampos&SCorrales,JCampos&SCorrales_3472,lingulata,,,-5,-78.07,0
19749,3483,KJSytsma&WGDArcy,KJSytsma&WGDArcy_3483,platystachys,,,7.48,-78.12,0
12158,3507,JPFolsom,JPFolsom_3507,xanthovillosa,,,9.28,-78.93,1
7616,3513,EFreire,EFreire_3513,juruana,,,-0.38,-76.67,1
7552,3514,EFreire,EFreire_3514,aemygdiana,subsp.,aemygdiana,-0.38,-76.67,0
7552,3514,EFreire,EFreire_3514,aemygdiana,subsp.,aemygdiana,-0.38,-76.67,0
7552,3514,EFreire,EFreire_3514,aemygdiana,subsp.,aemygdiana,-0.38,-76.67,0
6513,3520,JFPruski,JFPruski_3520,juruana,,,-7.7,-72.5,1
6293,3522,AMonteagudo,AMonteagudo_3522,subulata,subsp.,subulata,-10.5,-75.33,0
6754,3556,BBennett&PGomezA,BBennett&PGomezA_3556,chartacea,,,-3.37,-78.42,0
7507,3589,HVargas,HVargas_3589,chartacea,,,-0.82,-77.48,0
24309,3602,MSilveira,MSilveira_3602,episcopalis,,,-10.9414,-69.5669,0
10150,3610,SEGArauz,SEGArauz_3610,rostrata,,,8.68333,-83.21667,1
7561,3611,EFreire,EFreire_3611,episcopalis,,,-0.38,-76.67,0
12218,3676,GdeNevers&BGonzolez,GdeNevers&BGonzolez_3676,xanthovillosa,,,9.33,-78.98,1
9175,3684,RCallejas,RCallejas_3684,platystachys,,,5.92,-76,0
22532,3733,AFuentes,AFuentes_3733,episcopalis,,,-14.988889,-67.788611,0
10605,3749,KJSytsma,KJSytsma_3749,ramonensis,var.,xanthotricha,8.62,-80.11,1
10676,3764,KJSytsma,KJSytsma_3764,ramonensis,var.,xanthotricha,8.62,-80.11,1
6564,3767,PCHutchison,PCHutchison_3767,rostrata,,,-5.28,-78.38,1
11010,3776,JFMorales,JFMorales_3776,danielsiana,,,9.55,-84.08,1
10749,3783,BHammel,BHammel_3783,magnifica,,,8.69,-79.92,1
6921,3783,RVasquez,RVasquez_3783,juruana,,,-3.3,-72.92,1
12211,3790,AHGentry,AHGentry_3790,mariae,,,9.25,-78.77,0
23947,3843,PHLabiak,PHLabiak_3843,subulata,,,-25.625,-54.425,0
7825,3852,WPalacios,WPalacios_3852,aemygdiana,,,-0.87,-77.72,0
7825,3852,WPalacios,WPalacios_3852,aemygdiana,,,-0.87,-77.72,0
7825,3852,WPalacios,WPalacios_3852,aemygdiana,,,-0.87,-77.72,0
10917,3862,HCuadros,HCuadros_3862,pogonantha,,,8.06,-77.28,1
10917,3862,HCuadros,HCuadros_3862,pogonantha,,,8.06,-77.28,1
8388,3863,WSHooverRALorentzen&PGelpi,WSHooverRALorentzen&PGelpi_3863,regalis,,,1.12,-78.62,1
7831,3872,HVargas,HVargas_3872,rostrata,,,0.08,-77.27,1
10710,3879,HWChurchill,HWChurchill_3879,ramonensis,var.,xanthotricha,8.63,-80.11,1
10736,3898,HWChurchill,HWChurchill_3898,platystachys,,,8.98,-79.53,0
10698,3917,HWChurchill,HWChurchill_3917,ramonensis,var.,xanthotricha,8.63,-80.11,1
8398,3928,EQuinonez,EQuinonez_3928,fragilis,,,1.2666667,-78.03333,0
23564,3952,ACCervi,ACCervi_3952,rostrata,,,-25.5478,-54.5881,1
12044,3957,WGDArcy,WGDArcy_3957,longa,,,9.23,-79.38,1
9164,3960,RCallejas,RCallejas_3960,griggsiana,,,5.67,-75.8,0
6284,3970,DNSmith,DNSmith_3970,penduloides,,,-10.15,-75.33,0
13936,3984,JJPipoly,JJPipoly_3984,mariae,,,14.68,-84.07,0
10152,4003,MGrayum,MGrayum_4003,stilesii,,,8.7,-83.51,1
9889,4003,MHGrayum,MHGrayum_4003,stilesii,,,8.7,-83.51,1
22527,4023,AFuentes,AFuentes_4023,aemygdiana,,,-14.66,-67.811667,0
22527,4023,AFuentes,AFuentes_4023,aemygdiana,,,-14.66,-67.811667,0
22527,4023,AFuentes,AFuentes_4023,aemygdiana,,,-14.66,-67.811667,0
7195,4035,TFlynn,TFlynn_4035,vellerigera,,,-1.07,-77.6,1
17524,4035,TFlynn&RPeckenpaugh&RYamakawa,TFlynn&RPeckenpaugh&RYamakawa_4035,vellerigera,,,-1.071451,-77.614747,1
6266,4042,AMonteagudo,AMonteagudo_4042,lingulata,,,-10.18,-75.57,0
2299,4043,RPeckenpaugh,RPeckenpaugh_4043,episcopalis,,,-1.071451,-77.614747,0
7174,4045,TFlynn,TFlynn_4045,pastazae,,,-1.45,-78.1,1
7174,4045,TFlynn,TFlynn_4045,pastazae,,,-1.45,-78.1,1
7174,4045,TFlynn,TFlynn_4045,pastazae,,,-1.45,-78.1,1
9628,4048,nd,nd_4048,episcopalis,,,6.77,-63.08,0
7278,4049,TFlynn,TFlynn_4049,standleyi,,,-1.62,-77.82,1
10655,4053,KJSytsma,KJSytsma_4053,ramonensis,,,8.63,-80.11,1
9454,4061,RCallejas,RCallejas_4061,longa,,,6.07,-75.17,1
19734,4092,EForero-R,EForero-R_4092,nigripraefixa,,,4.17,-77.17,0
17559,4101,EGudino,EGudino_4101,aemygdiana,subsp.,transandina,-0.58,-79.38,0
17559,4101,EGudino,EGudino_4101,aemygdiana,subsp.,transandina,-0.58,-79.38,0
17559,4101,EGudino,EGudino_4101,aemygdiana,subsp.,transandina,-0.58,-79.38,0
7379,4102,TFlynn,TFlynn_4102,harlingii,,,-0.58,-79.38,0
4117,4105,EGudino,EGudino_4105,longa,,,-0.310653,-78.954932,1
17563,4105,TFlynn&EGudino&RPeckinpaugh&RYamakawa,TFlynn&EGudino&RPeckinpaugh&RYamakawa_4105,longa,,,-0.310653,-78.954932,1
7384,4106,EGudino,EGudino_4106,griggsiana,,,-0.32,-78.98,0
17571,4107,EGudino,EGudino_4107,griggsiana,,,-0.31667,-78.95,0
3047,4109,EGudino,EGudino_4109,paludigena,,,-0.31667,-78.95,0
17572,4109,TFlynnetal,TFlynnetal_4109,paludigena,,,-0.31667,-78.95,0
1766,4110,EGudino,EGudino_4110,paludigena,,,-0.31667,-78.95,0
17575,4110,TFlynnetal,TFlynnetal_4110,paludigena,,,-0.31667,-78.95,0
12041,4111,DMPorter,DMPorter_4111,longa,,,9.17,-79.42,1
7448,4124,TFlynn,TFlynn_4124,griggsiana,,,-0.05,-78.7,0
7358,4128,TFlynn,TFlynn_4128,nigripraefixa,,,-0.12,-79.25,0
10322,4130,TMAntonio,TMAntonio_4130,ramonensis,var.,lanuginosa,8.72,-82.22,1
7360,4135,TFlynn,TFlynn_4135,fragilis,,,-0.12,-79.25,0
9671,4140,AHGentry,AHGentry_4140,platystachys,,,7.48,-78.13,0
11880,4164,TBCroat,TBCroat_4164,mariae,,,9.16,-79.84,0
7481,4177,TFlynn,TFlynn_4177,pastazae,,,-0.7,-77.8,1
7481,4177,TFlynn,TFlynn_4177,pastazae,,,-0.7,-77.8,1
7481,4177,TFlynn,TFlynn_4177,pastazae,,,-0.7,-77.8,1
7494,4189,TFlynn,TFlynn_4189,aemygdiana,subsp.,aemygdiana,-0.85,-77.22,0
7494,4189,TFlynn,TFlynn_4189,aemygdiana,subsp.,aemygdiana,-0.85,-77.22,0
7494,4189,TFlynn,TFlynn_4189,aemygdiana,subsp.,aemygdiana,-0.85,-77.22,0
