ID,species,Lat_y,Long_x
20376,hirsuta,13.63,-84.38
20378,hirsuta,13.67,-84.4
20379,hirsuta,13.75,-84.42
20397,hirsuta,14.63,-84.65
20398,hirsuta,14.68,-84.07
20402,hirsuta,14.33,-83.65
20403,hirsuta,14.73,-83.97
20405,hirsuta,14.1,-83.68
20406,hirsuta,14.1,-83.55
20407,hirsuta,14.3,-83.68
20408,hirsuta,14.5,-83.83
20531,hirsuta,,
20532,hirsuta,,
21119,hirsuta,,
21445,hirsuta,,
22010,hirsuta,,
22012,hirsuta,,
22013,hirsuta,,
22020,hirsuta,9.722778,-69.655
22027,hirsuta,5.59,-67.48
22035,hirsuta,2.785556,-65.2
22046,hirsuta,,
22103,hirsuta,,
22244,hirsuta,14.783056,-61.111111
22281,hirsuta,9.011839,-79.581669
22283,hirsuta,9.234969,-79.534011
22284,hirsuta,9.02675,-79.648467
22301,hirsuta,3.12,-59.1
22302,hirsuta,2.95,-59.15
22304,hirsuta,0.830556,-66.095833
22325,hirsuta,-14.63,-60.716667
22326,hirsuta,14.575833,-60.830556
22327,hirsuta,14.785833,-61.047778
22331,hirsuta,14.666667,-60.766667
22367,hirsuta,2.9,-59.12
22462,hirsuta,10.68,-62.62
22477,hirsuta,10.28,-68.3
22478,hirsuta,10.22,-68.4
22479,hirsuta,10,-68.62
22487,hirsuta,-11.8825,-72.651667
22494,hirsuta,4.27,-66.7
22495,hirsuta,6.15,-65.9
22496,hirsuta,4.97,-65.27
22498,hirsuta,13.67,-89.25
22530,hirsuta,-15.007778,-67.773611
22536,hirsuta,-16.665556,-64.507222
22537,hirsuta,-14.349167,-67.970833
22543,hirsuta,3.766667,-70.316667
22552,hirsuta,10.697778,-61.293056
22619,hirsuta,-17.18,-64.28
22630,hirsuta,8.79,-82.9625
22815,hirsuta,10.683483,-61.289072
22816,hirsuta,9.218839,-79.350756
22817,hirsuta,9.218839,-79.350756
23582,hirsuta,-15.8372,-54.3892
23584,hirsuta,-15.666667,-52.333333
23588,hirsuta,-12.816667,-51.766667
23593,hirsuta,-10.333333,-46.483333
23598,hirsuta,-25.5478,-54.5881
23624,hirsuta,-23.5083,-53.7278
23650,hirsuta,-1.8881,-55.1167
23692,hirsuta,-24.3239,-50.6156
23711,hirsuta,-15.5961,-56.0967
23736,hirsuta,-14.7889,-39.0494
23739,hirsuta,-2.6364,-54.9372
23797,hirsuta,-14.666667,-52.35
23799,hirsuta,-15.9344,-50.1403
23805,hirsuta,-15.916667,-52.25
23806,hirsuta,-7.19111,-48.2072
23813,hirsuta,-16.216667,-55.966667
23866,hirsuta,-18.9186,-48.2772
23877,hirsuta,3.5,-61.7
23967,hirsuta,-16.1944,-55.9675
24021,hirsuta,-14.5136,-56.4825
24066,hirsuta,-9.97056,-37.0033
24075,hirsuta,-20.565333,-54.416972
24086,hirsuta,3.366667,-61.333333
24106,hirsuta,-14.733333,-52.333333
24123,hirsuta,-15.2356,-56.4892
24170,hirsuta,-25.4769,-48.8344
24184,hirsuta,-18.163056,-48.916667
24215,hirsuta,-9.601389,-64.902778
24233,hirsuta,-19.3528,-47.2928
24245,hirsuta,-7.516667,-63.166667
24246,hirsuta,-9.0656,-68.6569
24249,hirsuta,-17.3147,-53.2153
24252,hirsuta,-20.240639,-56.414444
24253,hirsuta,-10.5728,-67.6756
24257,hirsuta,-10.8044,-52.7442
24279,hirsuta,-19.3911,-40.0722
24337,hirsuta,-24.08,-54.2558
22818,holmquistiana,5.235314,-76.659017
21976,huilensis,2.37,-75.479167
22820,huilensis,2.474436,-75.821997
13838,humilis,14.13,-87.16
13843,humilis,14.07,-87.47
14042,humilis,15.73,-87.45
10256,ignescens,8.75,-82.25
10268,ignescens,8.75,-82.23
10289,ignescens,8.79,-82.2
10308,ignescens,8.78,-82.22
10333,ignescens,8.87,-82.18
10339,ignescens,8.8,-82.18
10357,ignescens,8.79,-82.22
10440,ignescens,8.78,-82.22
10448,ignescens,8.73,-82.22
10626,ignescens,8.63,-80.58
10668,ignescens,8.68,-80.6
10690,ignescens,8.65,-80.6
11419,ignescens,9.81,-83.4
11568,ignescens,9.4,-83.09
11702,ignescens,9.40833,-82.969444
11716,ignescens,9.4,-82.96
11751,ignescens,9.39167,-82.96389
19830,ignescens,8.75,-82.22
19895,ignescens,8.68,-80.59
19994,ignescens,9,-82.23
21121,ignescens,,
21125,ignescens,,
21126,ignescens,,
21127,ignescens,8.742925,-82.25793
21128,ignescens,,
22389,ignescens,9.279367,-83.798739
22511,ignescens,9.375,-82.940278
22512,ignescens,9.391667,-82.963889
22821,ignescens,8.668056,-80.5925
24542,ignescens,,
9098,imbricata,5.3,-77.06
9122,imbricata,5.58,-76.95
9408,imbricata,6.05167,-77.3278
9719,imbricata,7.97,-77.72
9870,imbricata,8.68,-83.21
9901,imbricata,8.69,-83.48
9919,imbricata,8.53959,-83.41879
9980,imbricata,8.66222,-83.19972
9984,imbricata,8.56667,-83.51667
10034,imbricata,8.46,-83.58
10045,imbricata,8.67778,-83.20278
10065,imbricata,8.65,-83.46
10113,imbricata,8.67,-83.2
10114,imbricata,8.58187,-83.49861
10146,imbricata,8.69222,-83.50584
10149,imbricata,8.7,-83.51
10157,imbricata,8.69,-83.5
10166,imbricata,8.61,-83.52
10167,imbricata,8.7,-83.53
10178,imbricata,8.46667,-83.583336
10194,imbricata,8.99574,-83.51588
10206,imbricata,8.68333,-83.2167
10224,imbricata,8.61111,-83.522224
10302,imbricata,8.28,-82.93
10359,imbricata,8.28,-82.87
10908,imbricata,8.02,-77.7
10910,imbricata,8.02,-77.73
10922,imbricata,8.97,-77.78
10967,imbricata,9.75556,-84.558334
11012,imbricata,9.76944,-84.56389
11023,imbricata,9.76667,-84.566666
11067,imbricata,9.68,-84.39
11116,imbricata,9.56,-84.12
11117,imbricata,9.76,-84.56
11151,imbricata,9.70556,-84.36528
11153,imbricata,9.70167,-84.39306
11182,imbricata,9.7,-84.39
11184,imbricata,9.69722,-84.38194
11205,imbricata,9.38983,-84.14389
11215,imbricata,9.61861,-83.25889
11226,imbricata,9.29,-83.77
11229,imbricata,9.69444,-83.03472
11345,imbricata,9.99028,-83.441666
11351,imbricata,9.58889,-83.96389
11439,imbricata,9.88333,-83.65
11618,imbricata,9.67778,-83.02361
11673,imbricata,9.56,-82.65
11681,imbricata,9.14583,-82.986115
11707,imbricata,9.6,-82.81
11730,imbricata,9.63,-82.83
11766,imbricata,9.31,-82.45
11772,imbricata,9.61,-82.81
11778,imbricata,9.22,-80.02
11818,imbricata,9.24,-79.58
11826,imbricata,9.22,-79.97
11871,imbricata,9.5,-79.65
11951,imbricata,9.55,-79.55
11956,imbricata,9.5,-79.67
11975,imbricata,9.5,-79.65
12068,imbricata,9.42,-79.55
12108,imbricata,9.56,-79.54
12111,imbricata,9.5,-79.58
12401,imbricata,10.75,-85.05
12615,imbricata,10.44167,-84.619446
12780,imbricata,10.43333,-84.03333
12798,imbricata,10.43,-84.03
12844,imbricata,10.43,-84
12849,imbricata,10.67,-83.77
12854,imbricata,10.22,-83.48
12893,imbricata,10.16389,-83.941666
12983,imbricata,10.08,-83.48
15775,imbricata,8.757353,-83.331086
16396,imbricata,8.65,-83.46667
19769,imbricata,7.87,-77.33
19992,imbricata,9.35,-82.2
19993,imbricata,9.36,-82.45
20071,imbricata,9.5,-79.68
21130,imbricata,,
21818,imbricata,10.48,-84.77
21822,imbricata,8.645833,-83.178889
21853,imbricata,9.530489,-84.366597
21859,imbricata,8.970075,-83.4837
21893,imbricata,10.43,-84.02
21896,imbricata,10.43,-84.02
21903,imbricata,,
21912,imbricata,9.626903,-82.88775
22135,imbricata,5.62,-77.42
22231,imbricata,8.645833,-83.178889
22377,imbricata,9.501522,-79.6736
22822,imbricata,9.38,-79.57
22823,imbricata,10.459147,-84.004033
914,impudica,-0.41181,-78.735075
1136,impudica,0.830563,-78.404424
4837,impudica,-0.440751,-78.693241
7066,impudica,-2.63,-78.45
7387,impudica,-0.38,-78.82
7445,impudica,-0.016,-78.633
7456,impudica,-0.2,-78.78
7460,impudica,-0.03,-78.63
7464,impudica,-0.38,-78.47
7466,impudica,-0.02,-78.63
7542,impudica,-0.07,-77.57
7545,impudica,-0.16,-77.65
7772,impudica,0.03,-78.63
7787,impudica,0.03,-78.65
7802,impudica,0.08,-78.5
15588,impudica,,
15589,impudica,,
16032,impudica,,
16564,impudica,-0.299722,-77.783056
17581,impudica,-0.31667,-78.95
22824,impudica,-0.337939,-78.831222
582,indica,-10.726517,162.204567
620,indica,-9.455617,159.930357
984,indica,1.288082,124.866503
1137,indica,1.448426,124.861684
2741,indica,-12.492621,177.076829
4657,indica,-10.477954,161.892395
4798,indica,-9.39352,159.74888
6054,indica,-14.94556,166.66779
6432,indica,-9.641666,149.30833
6544,indica,-6.75,155.58333
6745,indica,-4.503,152.938
15269,indica,-4.201061,152.038384
18908,indica,-10.752528,165.840341
18910,indica,-9.777142,161.968534
18914,indica,-10.78,166.07
18918,indica,-6.323244,155.513662
18925,indica,,
19452,indica,-4.341364,152.049911
21007,indica,1.823109,127.780098
21009,indica,-9.6898,119.0927
21040,indica,-21.61667,165.8
21051,indica,-20.663627,166.557374
21052,indica,-21.857416,166.061441
21268,indica,-2.20218,146.93543
21271,indica,-5.537888,151.774399
21273,indica,,
21274,indica,-6.511968,147.061602
21276,indica,-6.265569,150.333434
21285,indica,-6.109583,150.599669
21289,indica,-5.043727,150.034115
21292,indica,-4.473741,152.242475
21293,indica,-6.115847,149.5068
21294,indica,-5.64459,150.59094
21382,indica,-9.464191,159.928775
21383,indica,-11.61667,166.96667
21384,indica,-9.459275,159.908859
21385,indica,-9.316235,161.216134
21456,indica,-17.563752,168.393218
21457,indica,,
21459,indica,-18.759542,169.207131
21461,indica,-15.15172,167.098404
21463,indica,-16.303569,167.516343
22643,indica,-6.435144,146.874219
22825,indica,1.010158,124.792717
22828,indica,-9.42891,159.94455
22830,indica,-9.418603,159.890819
24347,indica,,
24348,indica,,
24349,indica,,
24350,indica,,
24351,indica,,
24352,indica,,
24353,indica,,
24356,indica,,
24546,indica,,
24547,indica,,
24551,indica,,
24552,indica,,
24553,indica,,
24554,indica,,
24555,indica,,
24560,indica,,
24561,indica,,
24902,indica,,
24903,indica,,
22831,intermedia,4.945542,-76.187206
2187,irrasa,8.69,-83.48
3060,irrasa,8.742925,-82.25793
9662,irrasa,7.72,-80.83
9842,irrasa,8.57417,-83.506386
9917,irrasa,8.73059,-83.45492
9933,irrasa,8.99,-83.34
9938,irrasa,8.53,-83.43
9945,irrasa,8.99167,-83.344444
9953,irrasa,8.56,-83.51
9995,irrasa,8.52534,-83.4673
10004,irrasa,8.57,-83.51
10005,irrasa,8.53,-83.47
10014,irrasa,8.46667,-83.583336
10039,irrasa,8.6,-83.06
10055,irrasa,8.68333,-83.2167
10097,irrasa,8.51,-83.51
10119,irrasa,8.46,-83.58
10136,irrasa,8.64,-83.17
10184,irrasa,8.56667,-83.51667
10217,irrasa,8.53482,-83.42667
10236,irrasa,8.6,-83.07
10558,irrasa,8.63,-80.6
10583,irrasa,8.62,-80.12
10587,irrasa,8.52,-80.12
10609,irrasa,8.63,-80.13
10667,irrasa,8.66,-80.1
10702,irrasa,8.65,-80.6
10744,irrasa,8.69,-79.92
10772,irrasa,8.7,-79.92
10849,irrasa,8.66,-77.39
10871,irrasa,8.08,-77.27
10890,irrasa,8.66,-77.39
10991,irrasa,9.76,-84.55
11004,irrasa,9.48333,-84.05
11044,irrasa,9.76667,-84.6
11089,irrasa,9.76,-84.6
11103,irrasa,9.48,-84.05
11108,irrasa,9.56,-84.12
11109,irrasa,9.69,-84.39
11133,irrasa,9.7,-84.39
11158,irrasa,9.69722,-84.395
11185,irrasa,9.48167,-84.11361
11365,irrasa,9.98069,-83.47239
11418,irrasa,9.29,-83.77
11437,irrasa,9.9875,-83.47222
11481,irrasa,9.67778,-83.02361
11507,irrasa,9.29,-83.76
11563,irrasa,9.76,-83.95
11585,irrasa,9.69444,-83.03472
11601,irrasa,9.66724,-83.02817
11611,irrasa,9.67,-83.03
11616,irrasa,9.975,-83.69444
11623,irrasa,9.68,-83.02
11657,irrasa,9.56,-82.65
11660,irrasa,9.65,-82.75
11705,irrasa,9.36,-82.45
11714,irrasa,9.63,-82.83
11727,irrasa,9.31,-82.45
11758,irrasa,9.575,-82.666664
11783,irrasa,9.3,-80.02
11784,irrasa,9.07,-80.56
11787,irrasa,9.42,-79.62
11793,irrasa,9.5,-79.67
11807,irrasa,9.3,-80
11817,irrasa,9.16,-79.85
11827,irrasa,9.38,-79.71
11870,irrasa,9.35,-79.73
11876,irrasa,9.25,-79.42
11888,irrasa,9.5,-79.68
11892,irrasa,9.45,-79.74
11893,irrasa,9.4,-79.6
11900,irrasa,9.14,-79.73
11911,irrasa,9.4,-79.65
11914,irrasa,9.16,-79.84
11915,irrasa,9.48,-79.57
11918,irrasa,9.55,-79.5
11952,irrasa,9.24,-79.31
11962,irrasa,9.15,-79.95
11969,irrasa,9.36,-79.75
11978,irrasa,9.1,-79.62
11983,irrasa,9.25,-79.95
11996,irrasa,9.28,-79.31
12001,irrasa,9.33,-79.79
12003,irrasa,9.35,-79.69
12004,irrasa,9.33,-79.72
12009,irrasa,9.15,-79.85
12016,irrasa,9.23,-79.38
12019,irrasa,9.5,-79.65
12020,irrasa,9.17,-79.75
12022,irrasa,9.16,-79.87
12031,irrasa,9.55,-79.65
12067,irrasa,9.18,-79.41
12082,irrasa,9.36,-79.7
12089,irrasa,9.25,-79.5
12092,irrasa,9.32,-79.65
12110,irrasa,9.21,-79.79
12113,irrasa,9.38,-79.66
12183,irrasa,9.33,-78.98
12208,irrasa,9.28,-78.94
12210,irrasa,9.33,-78.95
12213,irrasa,9.27,-78.95
12220,irrasa,9.31,-78.93
12236,irrasa,9.35,-78.95
12361,irrasa,10.99056,-85.42778
12363,irrasa,10.98333,-85.45
12380,irrasa,10.79,-85.25
12428,irrasa,10.99,-85.42
12451,irrasa,10.79167,-85.25278
12464,irrasa,10.98407,-85.42447
12519,irrasa,10.35,-84.68
12560,irrasa,10.4,-84.05
12584,irrasa,10.15,-84.245
12606,irrasa,10.85,-84.17
12628,irrasa,10.28333,-84.03333
12631,irrasa,10.67194,-84.08305
12648,irrasa,10.53,-84.29
12669,irrasa,10.61111,-84.995834
12673,irrasa,10.405,-84.058334
12704,irrasa,10.53694,-84.29083
12706,irrasa,10.25,-84.57
12708,irrasa,10.21528,-84.60694
12710,irrasa,10.26,-84.17
12734,irrasa,10.72083,-84.995834
12739,irrasa,10.72,-84.99
12756,irrasa,10.23056,-84.65
12767,irrasa,10.4,-84.65
12772,irrasa,10.7,-85
12857,irrasa,10.69167,-83.65
12887,irrasa,10.58,-83.53
12948,irrasa,10.44361,-83.99778
12960,irrasa,10.66,-83.66
12961,irrasa,10.43,-84
12979,irrasa,10.65,-83.67
12980,irrasa,10.64,-83.74
13009,irrasa,10.43,-84
13019,irrasa,10.53333,-83.5
13032,irrasa,10.69,-83.65
13279,irrasa,11.03333,-85.4
15284,irrasa,,
16418,irrasa,,
17182,irrasa,10.53,-83.5
17305,irrasa,8.62,-80.11
18056,irrasa,10.9833333,-85.45
18645,irrasa,8.6166667,-80.1333333
19462,irrasa,9.38,-79.57
19748,irrasa,7.73,-80.87
19868,irrasa,8.55,-81.17
19897,irrasa,8.73,-80.65
19900,irrasa,8.68,-80.61
19901,irrasa,8.66,-80.1
19922,irrasa,8.68,-79.92
19923,irrasa,8.68,-79.9
19924,irrasa,8.7,-79.9
19998,irrasa,9.25,-80.07
20065,irrasa,9.17,-79.42
20067,irrasa,9.48,-79.72
20087,irrasa,9.28,-79.98
20100,irrasa,9.13,-79.72
20101,irrasa,9.4,-79.65
20102,irrasa,9.3,-79.27
20103,irrasa,9.24,-79.82
20107,irrasa,9.5,-79.58
20108,irrasa,9.56,-79.54
20110,irrasa,9.35,-79.75
20125,irrasa,9.3,-78.94
20126,irrasa,9.27,-78.97
20136,irrasa,10.4,-84.11
20209,irrasa,11.07,-84.45
20235,irrasa,11.55,-83.8
20236,irrasa,11.58,-83.85
20237,irrasa,11.6,-83.85
21139,irrasa,,
21812,irrasa,8.645833,-83.178889
21862,irrasa,8.772292,-83.284028
21866,irrasa,8.720947,-83.487514
21873,irrasa,10.24731,-84.56455
21877,irrasa,10.439403,-84.676411
21888,irrasa,10.43,-84.02
21897,irrasa,10.427897,-83.994158
21900,irrasa,,
21909,irrasa,,
21916,irrasa,9.626903,-82.88775
21918,irrasa,9.643089,-82.805411
22249,irrasa,9.38,-78.57
22285,irrasa,9.232394,-79.350297
22337,irrasa,9.25,-79.48
22355,irrasa,10.45,-85.73
22500,irrasa,8.810833,-83.271667
22506,irrasa,10.684722,-84.506944
22509,irrasa,10.28,-84.03
22516,irrasa,10.163889,-83.952778
22521,irrasa,10.990556,-85.427778
22607,irrasa,8.795094,-83.240325
22608,irrasa,,
22832,irrasa,10.459147,-84.004033
22834,irrasa,9.234089,-79.359794
22835,irrasa,9.136786,-79.722817
22836,irrasa,9.136786,-79.722817
5983,johanii,-14.41,-61.14
5992,johanii,-14.52,-61.12
6020,johanii,-14.58,-60.83
6093,johanii,-13.6,-61
6342,johanii,-10.93,-65.55
6410,johanii,-9.828,-66.883
6508,johanii,-7.631,-72.67
6701,johanii,-4.48,-73.58
6702,johanii,-4.01,-73.15
6732,johanii,-4.07,-72.98
6735,johanii,-4.28,-70.28
6736,johanii,-4.35,-70.18
6739,johanii,-4.24,-69.94
6855,johanii,-4,-73.15
6930,johanii,-3.47,-72.8
6931,johanii,-3.37,-72.83
6977,johanii,-3.32,-71.86
6983,johanii,-3.78,-70.25
6986,johanii,-3.92,-70.5
7143,johanii,-2.67,-73.75
7327,johanii,-1.08,-75.58
7330,johanii,-1.083,-75.583
7903,johanii,0.92,-66.25
7907,johanii,0.93,-66.28
8438,johanii,1.23,-70.23
8439,johanii,1.41431,-70.7567
8443,johanii,1.92,-67.07
8446,johanii,1.92,-67.05
22039,julianii,,
22049,julianii,,
22054,julianii,,
22837,julianii,-4.134675,-69.943897
22838,julianii,-4.089942,-69.990042
22839,julianii,1.199492,-70.166692
22840,julianii,1.149961,-70.066681
5981,juruana,-14.74,-61.07
6395,juruana,-9.8,-67.6
6444,juruana,-8.75,-75.03
6459,juruana,-8.67,-75
6472,juruana,-8.2,-73
6504,juruana,-7.62,-72.6
6513,juruana,-7.7,-72.5
6690,juruana,-4.92,-74.33
6693,juruana,-4.53,-74.5
6696,juruana,-4.84,-74.16
6921,juruana,-3.3,-72.92
6951,juruana,-3.47,-72.83
6989,juruana,-3.78,-70.25
6990,juruana,-3.25,-70.3
6993,juruana,-3.75,-70.25
6995,juruana,-3.1,-70.05
6997,juruana,-3.73,-70.25
7616,juruana,-0.38,-76.67
7690,juruana,-0.28,-75.88
7699,juruana,-0.18,-75.95
7700,juruana,-0.55,-75.5
7701,juruana,-0.82,-75.58
7711,juruana,-0.1,-76
7722,juruana,-0.37,-75.75
7892,juruana,0.13,-75.97
16285,juruana,,
16286,juruana,,
16307,juruana,,
19062,juruana,-4.08,-70
19295,juruana,-5.03,-74.5
19300,juruana,-4.43,-74.08
19301,juruana,-4.72,-74.35
19311,juruana,-3.95,-73.33
19312,juruana,-3.48,-73.1
19313,juruana,-3.97,-73.42
19314,juruana,-3.84,-73.33
19315,juruana,-3.46,-72.65
19317,juruana,-3.47,-72.8
19689,juruana,-3.46667,-72.8
19690,juruana,-3.32,-71.85
19694,juruana,-2.47,-73.61
19695,juruana,-2.67,-73.75
22841,juruana,-4.167056,-69.938161
22842,juruana,-3.798369,-70.435317
23850,juruana,-10.1667,-59.4594
24572,juruana,,
15752,kautzkiana,,
24288,kautzkiana,-20.3633,-40.6592
19136,lanata,,
19233,lanata,,
21388,lanata,-9.16667,161.15
21389,lanata,-8.0305,159.17613
21390,lanata,-9.39352,159.74888
22843,lanata,-9.75025,159.82957
22845,lanata,-9.75025,159.82957
6035,laneana,-14.78,-39.04
21960,laneana,,
23849,laneana,-22.9028,-43.2075
23873,laneana,-22.505,-43.1786
24087,laneana,-19.3911,-40.0722
24578,laneana,,
4644,lankesteri,8.742925,-82.25793
10251,lankesteri,8.88,-82.55
10252,lankesteri,8.82,-82.38
10279,lankesteri,8.65,-82.18
10311,lankesteri,8.77,-82.27
10324,lankesteri,8.77,-82.42
10327,lankesteri,8.87,-82.55
10329,lankesteri,8.97,-82.83
10342,lankesteri,8.82,-82.4
10382,lankesteri,8.85,-82.45
10386,lankesteri,8.83,-82.4
10479,lankesteri,8.58,-81.83
10492,lankesteri,8.54,-81.8
10509,lankesteri,8.45,-81.75
11078,lankesteri,9.76111,-84.40139
11240,lankesteri,9.73,-83.78
11276,lankesteri,9.47611,-83.68083
11315,lankesteri,9.71,-83.79
11324,lankesteri,9.69522,-83.78207
11371,lankesteri,9.7,-83.78
11372,lankesteri,9.35803,-83.2295
11384,lankesteri,9.38944,-83.21111
11410,lankesteri,9.73333,-83.78333
11420,lankesteri,9.75556,-83.78333
11434,lankesteri,9.38306,-83.21333
11442,lankesteri,9.75,-83.78333
11445,lankesteri,9.71059,-83.7866
11457,lankesteri,9.75561,-83.78283
11483,lankesteri,9.35761,-83.22903
11491,lankesteri,9.73183,-83.78018
11492,lankesteri,9.78,-83.99
11493,lankesteri,9.33,-83.23
11498,lankesteri,9.38,-83.1
11501,lankesteri,9.33889,-83.23194
11544,lankesteri,9.38611,-83.10972
11567,lankesteri,9.79,-83.14
11586,lankesteri,9.47,-83.69
11587,lankesteri,9.96722,-83.757774
11597,lankesteri,9.43864,-83.54556
11607,lankesteri,9.79167,-83.147224
11626,lankesteri,9.29,-83.76
11636,lankesteri,9.48333,-83.683334
11640,lankesteri,9.71,-83.78
11668,lankesteri,9.02,-82.85
11699,lankesteri,9.03,-82.96
11744,lankesteri,9.04013,-82.96108
12485,lankesteri,10.05,-84.03
12508,lankesteri,10.16389,-84.09389
12641,lankesteri,10.11,-84.1
12730,lankesteri,10.15,-84.58
12748,lankesteri,10.06,-84.01
12793,lankesteri,10.25556,-84.085
15287,lankesteri,,
15306,lankesteri,,
15617,lankesteri,,
16183,lankesteri,,
16184,lankesteri,,
16411,lankesteri,,
17628,lankesteri,9.7333333,-83.7833333
19474,lankesteri,9.473969,-83.680719
19481,lankesteri,8.82,-82.62
19815,lankesteri,8.85,-82.55
19816,lankesteri,8.77,-82.63
19817,lankesteri,8.88,-82.6
19818,lankesteri,8.78,-82.37
19820,lankesteri,8.9,-82.62
19821,lankesteri,8.86,-82.57
19822,lankesteri,8.79,-82.5
19823,lankesteri,8.56,-82.61
19824,lankesteri,8.92,-82.73
19825,lankesteri,8.69,-82.6
19826,lankesteri,8.8,-82.62
19859,lankesteri,8.55,-81.77
19860,lankesteri,8.54,-81.81
19861,lankesteri,8.53,-81.81
19865,lankesteri,8.54,-81.82
20671,lankesteri,10,-83.9
21870,lankesteri,9.482422,-83.683147
22077,lankesteri,9.473333,-83.693333
22081,lankesteri,9.772778,-83.787778
22086,lankesteri,9.967222,-83.757778
22209,lankesteri,8.88,-82.58
22513,lankesteri,9.75,-83.78
22853,lankesteri,9.796575,-83.895358
22855,lankesteri,8.819808,-82.400031
22856,lankesteri,8.819808,-82.400031
22857,lankesteri,8.81,-82.4
6100,lasiorachis,-12.58,-71.25
6130,lasiorachis,-12.55,-69.06
6501,lasiorachis,-7.5,-72.846
6594,lasiorachis,-5.08,-73.83
6700,lasiorachis,-4.9,-73.8
6704,lasiorachis,-4.53,-73.55
6714,lasiorachis,-4.5,-73.5
6721,lasiorachis,-4.83,-73.75
6726,lasiorachis,-4.92,-73.75
6834,lasiorachis,-3.89,-73.57
6836,lasiorachis,-3.83,-73.5
6837,lasiorachis,-3.9,-73.49
6840,lasiorachis,-3.88,-73.49
6881,lasiorachis,-3.75,-73.33
6890,lasiorachis,-3.9,-73.78
6895,lasiorachis,-3.8,-73.42
6916,lasiorachis,-3.33,-72.92
6920,lasiorachis,-3.49,-72.05
6932,lasiorachis,-3.75,-72.92
6981,lasiorachis,-3.23,-71.93
7335,lasiorachis,-1.02,-75.78
7725,lasiorachis,-0.633333,-72.0833
7901,lasiorachis,0.65,-72.13333
22255,lasiorachis,5.13,-72.82
24591,lasiorachis,,
24592,lasiorachis,,
6758,latispatha,-3.48,-79.75
7094,latispatha,-1.567,-80.717
7095,latispatha,-1.6,-80.7
7096,latispatha,-1.5,-80.57
7097,latispatha,-1.07,-80.88
7151,latispatha,-1.616,-80.833
7152,latispatha,-1.68,-80.67
7154,latispatha,-1.05,-80.88
7155,latispatha,-1.03,-80.68
7156,latispatha,-1.62,-80.83
7159,latispatha,-1.33,-79.9
7160,latispatha,-1.116,-79.433
7162,latispatha,-1.12,-79.12
7163,latispatha,-1.333,-79.9
7166,latispatha,-1.23,-79.63
7170,latispatha,-1.12,-79.43
7172,latispatha,-1.27,-79.7
7220,latispatha,-1.07,-77.6
7359,latispatha,-0.58,-79.37
7388,latispatha,-0.333,-78.916
7408,latispatha,-0.4,-79.92
7409,latispatha,-0.92,-79.17
7411,latispatha,-0.916,-79.166
7419,latispatha,-0.4,-79.916
7458,latispatha,-0.33,-78.92
7465,latispatha,-1.05139,-80.66167
7581,latispatha,-0.77,-76.2
7739,latispatha,0.75,-79.68
7741,latispatha,0.75,-79.683
7767,latispatha,0,-79.37
7796,latispatha,0.75,-78.9
7797,latispatha,0.99,-78.2
7803,latispatha,0.2,-78.766
7804,latispatha,0.8,-78.9
7823,latispatha,0.2,-78.77
8074,latispatha,10.379606,-84.539431
8363,latispatha,1.02,-78.82
8366,latispatha,1,-78.8
8377,latispatha,1.05,-78.82
8401,latispatha,1.016,-78.816
8568,latispatha,3.92,-77.2
8575,latispatha,3.6,-76.87
8581,latispatha,3.53,-76.78
8588,latispatha,3.63,-76.75
8611,latispatha,3.95,-73.833336
8782,latispatha,4.586111,-73.425835
8793,latispatha,4.585833,-73.385
8848,latispatha,4.38,-75.8
8853,latispatha,4.32269,-74.3885
8876,latispatha,4.82425,-73.1947
9097,latispatha,5.32,-77.28
9113,latispatha,5.40967,-76.0189
9181,latispatha,5.4467,-75.8853
9192,latispatha,5.09756,-74.6346
9199,latispatha,5.38,-74.71
9228,latispatha,5.53889,-74.3292
9385,latispatha,6.27,-77.35
9387,latispatha,6.02222,-77.3514
9399,latispatha,6.23,-77.43
9434,latispatha,6.52,-76.32
9480,latispatha,6.1,-74.8
9481,latispatha,6,-74.75
9521,latispatha,6.1666665,-73.452225
9604,latispatha,7.48,-78.13
9655,latispatha,7.5,-81.7
9659,latispatha,7.75,-81.57
